Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;;;;b3S;2;9;CATANDUVA;SP;03/2021;764;0;41.542;58.245;-14.726;43.519;0;0;0;0;0;1.123;2.421;508;89.877;0;89.877
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;;;;b3S;2;9;GETULIO VARGAS;RS;03/2021;410;0;18;63.715;-2.001;61.714;0;0;0;0;0;1.662;22.348;3.516;89.669;0;89.669
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;;;;b3S;2;9;IGUATAMA;MG;03/2021;1.927;0;0;60.089;-2.765;57.324;0;0;0;0;0;878;23.834;5.565;89.528;0;89.528
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;;;;b3S;2;9;CARATINGA;MG;03/2021;908;0;0;50.323;-2.864;47.458;0;0;0;0;0;772;36.413;1.393;86.945;0;86.945
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;;;;b3S;2;9;CONCORDIA;SC;03/2021;85;0;0;55.494;-1.535;53.959;0;0;0;0;0;669;29.886;2.010;86.608;0;86.608
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;;;82925;n2;2;15;SAO PAULO;SP;03/2021;0;0;0;0;0;0;0;0;0;0;0;85.596;0;977;86.573;0;86.573
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;;;;b3S;2;9;ACAILANDIA;MA;03/2021;9.943;0;3.442;41.688;-1.509;40.179;0;0;0;0;0;382;27.396;3.570;84.912;0;84.912
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;;;;b3S;2;9;MARTINHO CAMPOS;MG;03/2021;740;0;0;43.731;-1.438;42.292;0;0;0;0;0;899;36.631;3.919;84.481;0;84.481
FAIR CORRETORA DE CAMBIO S.A.;32648370;;;81919;n2;2;21;SAO PAULO;SP;03/2021;21.643;0;10.062;0;0;0;0;0;0;0;0;51.629;19;424;83.777;0;83.777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;;;;b3S;2;9;JATAI;GO;03/2021;821;0;0;32.815;-635;32.180;0;0;0;0;0;189;48.065;1.869;83.123;0;83.123
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;;;;b3S;2;9;PINHALZINHO;SC;03/2021;325;0;0;60.996;-1.433;59.563;0;0;0;0;0;615;19.845;2.657;83.005;0;83.005
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;;;;b3S;2;9;CERES;GO;03/2021;1.257;0;0;34.610;-1.446;33.164;0;0;0;0;0;199;43.892;4.374;82.886;0;82.886
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;;;;b3S;2;9;APIUNA;SC;03/2021;683;0;495;66.658;-1.203;65.454;0;0;0;0;0;1.350;11.430;3.268;82.680;0;82.680
BANCO XCMG BRASIL S.A.;36658769;;;85300;b2;3;8;POUSO ALEGRE;MG;03/2021;578;0;29.836;47.992;-1.008;46.984;0;0;0;0;0;4.569;52;139;82.159;0;82.159
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;;;;b3S;2;9;CHAPADA GAUCHA;MG;03/2021;977;0;0;65.790;-6.091;59.699;0;0;0;0;0;278;16.619;3.654;81.227;0;81.227
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;;;;b3S;2;9;BELEM;PA;03/2021;1.379;0;0;63.231;-4.847;58.384;0;0;0;0;0;1.088;12.837;7.392;81.080;0;81.080
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;;;83508;n1;2;14;ARAUCARIA;PR;03/2021;14;15.775;0;70.046;-13.340;56.706;0;0;0;0;0;81;7.894;0;80.469;0;80.469
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;;;;b3S;2;9;VITORIA;ES;03/2021;402;0;0;36.087;-1.739;34.348;0;0;0;0;0;397;42.398;2.692;80.237;0;80.237
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;;;;b3S;2;9;CAMPO GRANDE;MS;03/2021;784;0;0;62.315;-1.820;60.495;0;0;0;0;0;196;16.241;2.384;80.100;0;80.100
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;;;;b3S;2;9;RIO RUFINO;SC;03/2021;495;3.702;30.721;39.818;-1.868;37.950;0;0;0;0;0;116;3.352;3.397;79.732;0;79.732
COOPERATIVA DE CRÉDITO COGEM;44401800;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;03/2021;548;0;18.582;58.789;-2.461;56.328;0;0;0;0;0;3.359;97;757;79.671;0;79.671
AGILLITAS SOLUÇÕES DE PAGAMENTOS LTDA.;13776742;;;80659;n4;2;41;SAO PAULO;SP;03/2021;1.727;0;63.869;0;0;0;0;0;0;0;0;5.246;71;8.754;79.667;0;79.667
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;;;;b3S;2;9;ROLIM DE MOURA;RO;03/2021;531;0;0;55.235;-3.113;52.122;0;0;0;0;0;1.029;20.120;5.570;79.372;0;79.372
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;;;;b3S;2;9;POUSO REDONDO;SC;03/2021;230;0;224;62.421;-1.882;60.539;0;0;0;0;0;810;15.860;1.582;79.246;0;79.246
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;;;;b3S;2;9;CRUZ ALTA;RS;03/2021;460;0;94;54.036;-2.736;51.300;0;0;0;0;0;2.468;21.963;2.897;79.182;0;79.182
CONFIDENCE CORRETORA DE CÂMBIO S.A.;4913129;CONFIDENCE;51671;80783;n2;2;21;SAO PAULO;SP;03/2021;39.573;0;863;0;0;0;0;0;0;0;0;20.692;987;16.695;78.811;0;78.811
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;;;;b3S;2;9;BELEM;PA;03/2021;572;0;0;49.004;-1.098;47.906;0;0;0;0;0;842;23.935;4.552;77.807;0;77.807
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;;;;b3S;2;9;SAO VALENTIM;RS;03/2021;249;0;0;53.194;-1.111;52.084;0;0;0;0;0;607;22.690;2.166;77.796;0;77.796
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;;;81043;n1;1;30;NATAL;RN;03/2021;103;0;44.694;31.402;-1.424;29.978;0;0;0;0;0;980;530;1.092;77.377;0;77.377
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;;;;b3S;2;9;SARANDI;RS;03/2021;732;0;289;66.010;-3.322;62.688;0;0;0;0;0;1.100;8.914;3.108;76.831;0;76.831
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;;;;b3S;2;9;VITOR MEIRELES;SC;03/2021;543;0;34;45.294;-10.874;34.420;0;0;0;0;0;1.318;36.698;3.805;76.818;0;76.818
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;;;;b3S;2;9;PRESIDENTE PRUDENTE;SP;03/2021;312;0;0;16.045;-428;15.617;0;0;0;0;0;16.804;40.629;3.196;76.559;0;76.559
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;;;;b3S;2;9;VICOSA;MG;03/2021;1.243;0;0;44.907;-2.463;42.444;0;0;0;0;0;201;29.501;3.113;76.502;0;76.502
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;;;;b3C;2;9;SERRINHA;BA;03/2021;0;0;63.226;940;-5;935;0;0;0;0;0;36;10.638;1.297;76.133;0;76.133
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;;;;b3S;2;9;FORTALEZA;CE;03/2021;3.961;0;4.520;52.289;-1.665;50.624;0;0;0;0;0;194;14.653;2.129;76.081;0;76.081
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;;;;b3S;2;9;SAO PAULO;SP;03/2021;415;0;55.356;18.127;-1.830;16.297;0;0;0;0;0;34;859;2.628;75.589;0;75.589
CA INDOSUEZ WEALTH (BRAZIL) S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;1638542;CREDIT AGRICOLE;51066;80491;n2;3;16;SAO PAULO;SP;03/2021;192;0;35.382;0;0;0;0;0;0;0;0;38.578;273;934;75.360;0;75.360
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;;;;b3S;2;9;DORES DO INDAIA;MG;03/2021;534;2.025;0;43.100;-1.701;41.398;0;0;0;0;0;93;27.282;3.981;75.313;0;75.313
TORO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;29162769;;;84772;n2;2;15;BELO HORIZONTE;MG;03/2021;164;59.121;13.409;0;0;0;0;0;0;0;0;1.958;267;236;75.156;0;75.156
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;;;;b3S;2;9;RIO FORTUNA;SC;03/2021;488;0;84;38.822;-585;38.237;0;0;0;0;0;220;34.162;1.812;75.002;0;75.002
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;;;;b3S;2;9;SERRINHA;BA;03/2021;468;0;568;28.616;-2.084;26.532;0;0;0;0;0;1.238;44.206;1.786;74.799;0;74.799
LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;7652226;LECCA;51523;80680;n1;2;14;RIO DE JANEIRO;RJ;03/2021;262;0;13.823;49.366;-2.331;47.035;0;0;0;0;0;12.536;0;836;74.491;0;74.491
BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13486793;;;84277;n2;2;16;SAO PAULO;SP;03/2021;15.654;0;45.607;0;0;0;0;0;0;0;0;10.920;0;1.663;73.844;0;73.844
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;;;;b3S;2;9;MONTES CLAROS;MG;03/2021;829;4.051;0;35.514;-760;34.754;0;0;0;0;0;483;30.023;3.153;73.292;0;73.292
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;;;;b3S;2;9;BELO HORIZONTE;MG;03/2021;36;0;0;31.055;-247;30.808;0;0;0;0;0;442;37.093;4.815;73.195;0;73.195
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;;;82004;n2;2;21;SAO PAULO;SP;03/2021;16.151;1;2.166;0;0;0;0;0;0;0;0;53.254;8;1.608;73.188;0;73.188
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;;;;b3S;2;9;BRASILIA;DF;03/2021;136;0;0;51.799;-1.614;50.185;0;0;0;0;0;124;13.156;9.031;72.632;0;72.632
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;;;;b3S;2;9;BELO HORIZONTE;MG;03/2021;303;0;0;25.790;-2.558;23.232;0;0;0;0;0;1.205;43.671;3.616;72.027;0;72.027
AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S/A - DESENVOLVE MT;6284531;;;81146;n1;1;30;CUIABA;MT;03/2021;18;0;34.515;32.537;-3.427;29.111;0;0;0;0;0;5.491;91;2.582;71.808;0;71.808
ACCREDITO - SOCIEDADE DE CRÉDITO DIRETO S.A.;37715993;;;85331;n1;2;43;SAO PAULO;SP;03/2021;2;1.000;60.539;8.860;-44;8.815;0;0;0;0;0;84;50;1.169;71.659;0;71.659
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;;;;b3S;2;9;SAO PAULO;SP;03/2021;523;0;30.784;33.776;-580;33.196;0;0;0;0;0;6.793;5;202;71.503;0;71.503
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;;;;b3S;2;9;TIRADENTES DO SUL;RS;03/2021;2.807;0;1.873;53.223;-855;52.369;0;0;0;0;0;547;11.309;1.874;70.777;0;70.777
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;;;;b3S;2;9;RIO BRANCO;AC;03/2021;1.958;0;0;46.442;-1.786;44.655;0;0;0;0;0;3.567;10.428;9.303;69.912;0;69.912
STONE SOCIEDADE DE CRÉDITO DIRETO S.A.;34590184;;;84686;n1;2;43;SAO PAULO;SP;03/2021;69.633;0;0;0;0;0;0;0;0;0;0;62;0;0;69.696;0;69.696
INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;18945670;INTER;51884;80996;n2;2;16;BELO HORIZONTE;MG;03/2021;9.236;1.212;37.889;0;0;0;0;0;0;0;0;13.951;4;5.956;68.248;0;68.248
COOPERATIVA DE CREDITO POTIGUAR – SICOOB POTIGUAR;2382755;;;;b3S;2;9;NATAL;RN;03/2021;491;9;2.895;52.172;-2.051;50.121;0;0;0;0;0;1.311;10.571;2.265;67.662;0;67.662
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;;;;b3S;2;9;QUILOMBO;SC;03/2021;104;0;127;42.747;-902;41.845;0;0;0;0;0;1.618;21.126;1.803;66.623;0;66.623
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;;;;b3S;2;9;PORTO ALEGRE;RS;03/2021;15;0;10.181;41.868;-1.206;40.662;0;0;0;0;0;783;10.080;4.765;66.487;0;66.487
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;;;;b3S;2;9;SAO PAULO;SP;03/2021;220;0;12.502;50.154;-885;49.269;0;0;0;0;0;3.813;90;232;66.127;0;66.127
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;;;;b3S;2;9;JAGUARUNA;SC;03/2021;1.401;0;90;40.160;-1.267;38.893;0;0;0;0;0;420;23.879;1.143;65.827;0;65.827
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;;;;b3S;2;9;CAXIAS DO SUL;RS;03/2021;15;0;16.190;35.153;-2.062;33.091;0;0;0;0;0;4.107;4.055;7.629;65.086;0;65.086
MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;36864992;MODAL;51963;81658;n2;2;16;RIO DE JANEIRO;RJ;03/2021;3.094;0;0;0;0;0;0;0;0;0;0;566;93;59.909;63.661;0;63.661
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;;;;b3S;2;9;PORTO ALEGRE;RS;03/2021;49;0;457;838;-64;774;0;0;0;0;0;2.507;59.517;286;63.589;0;63.589
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;;;;b3S;2;9;SERTAOZINHO;SP;03/2021;64;0;39.429;21.624;-1.444;20.180;0;0;0;0;0;1.463;250;2.016;63.403;0;63.403
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;;;;b3S;2;9;FLORIANOPOLIS;SC;03/2021;1.089;0;1.430;19.362;-669;18.693;0;0;0;0;0;5.240;31.282;5.610;63.345;0;63.345
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;;;;b3S;2;9;SAO PAULO;SP;03/2021;89;0;27.210;35.951;-566;35.385;0;0;0;0;0;109;0;84;62.877;0;62.877
MONEYCORP BANCO DE CÂMBIO S.A.;8609934;;;82028;b2;2;39;SAO PAULO;SP;03/2021;19.613;0;3.244;0;0;0;0;0;0;0;0;39.219;130;567;62.773;0;62.773
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;;;;b3S;2;9;BRASILIA;DF;03/2021;154;0;0;38.118;-1.715;36.403;0;0;0;0;0;146;14.777;11.129;62.609;0;62.609
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;;;;b3S;2;9;MARCELINO RAMOS;RS;03/2021;591;0;126;51.083;-696;50.387;0;0;0;0;0;465;9.483;1.485;62.538;0;62.538
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;;;;b3S;2;9;DORES DO INDAIA;MG;03/2021;1.086;0;0;28.792;-894;27.898;0;0;0;0;0;396;28.548;4.409;62.337;0;62.337
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;;;;b3S;2;9;TERESINA;PI;03/2021;12.322;0;3.405;31.442;-2.083;29.359;0;0;0;0;0;558;14.960;1.631;62.236;0;62.236
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;;;;b3S;2;9;CURITIBA;PR;03/2021;100;266;34.974;11.061;-663;10.398;0;0;0;0;0;1.961;12.681;1.557;61.939;0;61.939
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;;;;b3S;2;9;VITORIA DA CONQUISTA;BA;03/2021;590;0;1.038;53.357;-2.522;50.835;0;0;0;0;0;236;5.926;3.289;61.913;0;61.913
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;;;81177;n1;1;30;RECIFE;PE;03/2021;93;0;16.602;45.215;-1.266;43.949;0;0;0;0;0;444;2;456;61.546;0;61.546
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;;;;b3S;2;9;BELO HORIZONTE;MG;03/2021;700;0;0;39.925;-955;38.971;0;0;0;0;0;1.988;12.524;7.357;61.540;0;61.540
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;;;;b3S;2;9;AGUAS DE LINDOIA;SP;03/2021;1.406;2.398;0;36.599;-1.904;34.695;0;0;0;0;0;2.589;14.889;5.442;61.419;0;61.419
BANCO DE LA NACION ARGENTINA;33042151;;;81270;b1;3;28;SAO PAULO;SP;03/2021;712;0;24.610;2.539;0;2.539;0;0;0;0;0;17.592;948;14.999;61.400;0;61.400
FATOR S.A. - CORRETORA DE VALORES;63062749;FATOR;50122;80350;n2;2;15;SAO PAULO;SP;03/2021;104;15.416;30.037;0;0;0;0;0;0;0;0;15.398;153;34;61.141;0;61.141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;;;;b3S;2;9;ARCOS;MG;03/2021;1.106;0;0;36.230;-1.606;34.624;0;0;0;0;0;240;23.233;1.773;60.976;0;60.976
SOFISA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;8257293;SOFISA;31873;80271;n1;2;14;SAO PAULO;SP;03/2021;0;29.894;6.475;0;0;0;0;0;0;0;0;24.021;97;0;60.488;0;60.488
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;;;;b3S;2;9;LAVRAS;MG;03/2021;1.805;531;10.765;34.532;-1.203;33.329;0;0;0;0;0;3.172;7.630;3.211;60.443;0;60.443
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO MAGISTRADOS MEMBROS SERVIDORES PODER JUDICIÁRIO MINISTÉRIO PÚBLICO DEFENSORIA PÚBLICA PGE PGM  POLÍCIA JUDICIÁRIA OFICIAIS REGISTRADORES CEARÁ SICREDI COOPERJURIS;8041950;;;;b3S;2;9;FORTALEZA;CE;03/2021;65;0;0;47.360;-578;46.782;0;0;0;0;0;1.951;10.154;1.303;60.254;0;60.254
UBS BRASIL BANCO DE INVESTIMENTO S.A.;18520834;UBS;51877;80989;b2;3;13;SAO PAULO;SP;03/2021;1.587;0;38.604;0;0;0;0;0;0;0;0;2.699;129;17.166;60.185;0;60.185
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;;;;b3S;2;9;CURITIBA;PR;03/2021;173;712;27.755;17.493;-919;16.574;0;0;0;0;0;3.361;9.533;1.959;60.068;0;60.068
SCOTIABANK BRASIL S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;39696805;SCOTIABANK;52230;81452;n2;3;15;SAO PAULO;SP;03/2021;9;0;59.949;0;0;0;0;0;0;0;0;0;0;0;59.958;0;59.958
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;;;83663;n1;2;14;FLORIANOPOLIS;SC;03/2021;351;5.400;0;57.179;-3.587;53.592;0;0;0;0;0;133;0;408;59.885;0;59.885
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;;;;b3S;2;9;ARAXA;MG;03/2021;492;0;0;41.437;-1.764;39.673;0;0;0;0;0;755;13.952;4.989;59.861;0;59.861
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;;;;b3S;2;9;BOA VISTA;RR;03/2021;405;0;0;22.140;-1.967;20.173;0;0;0;0;0;261;36.468;2.438;59.744;0;59.744
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;;;;b3S;2;9;GUAXUPE;MG;03/2021;2.078;0;0;30.919;-2.712;28.207;0;0;0;0;0;879;26.178;1.993;59.336;0;59.336
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;;;82107;n2;2;21;SAO PAULO;SP;03/2021;29.752;5.299;303;0;0;0;0;0;0;0;0;22.118;240;1.574;59.287;0;59.287
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;;;;b3S;2;9;SAO JOAO DA BOA VISTA;SP;03/2021;1.336;0;15.469;41.440;-616;40.825;0;0;0;0;0;751;47;642;59.069;0;59.069
OMNI S.A. ARRENDAMENTO MERCANTIL;18846364;OMNI;50940;80460;n1;2;19;SAO PAULO;SP;03/2021;3.170;0;2;0;0;0;154;51.764;32.258;-2.402;81.774;6.379;0;0;91.326;32.258;59.068
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. – SICOOB COOPVALE;33924028;;;;b3S;2;9;RIO DE JANEIRO;RJ;03/2021;692;0;0;22.665;-1.453;21.212;0;0;0;0;0;999;32.166;3.810;58.878;0;58.878
INTL FCSTONE BANCO DE CÂMBIO S.A.;28811341;INTL FCSTONE;52041;84088;b2;3;39;SAO PAULO;SP;03/2021;3.513;12.287;10.934;0;0;0;0;0;0;0;0;30.856;389;764;58.744;0;58.744
WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.;92875780;;;82664;n2;2;15;PORTO ALEGRE;RS;03/2021;7.057;16.000;23.743;0;0;0;0;0;0;0;0;7.835;54;3.964;58.653;0;58.653
CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380;;;82918;n2;2;15;PORTO ALEGRE;RS;03/2021;14;11.252;44.304;0;0;0;0;0;0;0;0;2.603;0;267;58.439;0;58.439
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;;;;b3S;2;9;VITORIA DA CONQUISTA;BA;03/2021;124;0;0;15.081;-558;14.523;0;0;0;0;0;675;38.712;4.176;58.209;0;58.209
